Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight
423,4,midLeft,lowC,6.141860970074144,1,0,0,0,0.6740323305044136,0.00367326916231694,0.08282677202363775,0.2394676283096317
424,4,midRight,lowA,6.187625865404122,0,1,0,0,0.23971202443364842,0.6456675936186478,0.02945641076924644,0.08516397117845728
425,4,downLeft,high,6.342063206405891,0,0,1,0,0.08525088791375388,0.22962442448673437,0.6548370782132982,0.030287609386213568
426,4,midRight,lowA,6.486374608675828,0,1,0,0,0.030318520346463082,0.7260245830606894,0.23288544864792243,0.010771447944925079
427,4,downLeft,high,6.639126734549477,0,0,1,0,0.01078244108060012,0.25820248483308295,0.7271843296604118,0.0038307444259051693
428,4,downLeft,high,6.7436854136194695,0,0,1,0,0.0038346540110812477,0.09182681238275028,0.9029761723960846,0.0013623612100838681
429,4,midRight,lowA,6.37676110120558,0,1,0,0,0.00136375161012084,0.6770184107086166,0.3211333292253631,0.0004845084558995655
430,4,midRight,lowA,6.659426238526006,0,1,0,0,0.0004850029360491835,0.8851352270210906,0.11420746005480376,0.00017230998805649344
431,4,downLeft,high,6.542230783293236,0,0,1,0,0.00017248584436537178,0.31478839747639265,0.6849778365681881,6.128011105379665e-05
432,4,midLeft,lowC,6.307523350384758,1,0,0,0,0.6444225793689282,0.11195095637448205,0.2436046706736807,2.1793582909044458e-05
433,4,downRight,lowB,6.215392735259398,0,0,0,1,0.22918164915869382,0.039814099673419784,0.0866352638084589,0.6443689873594275
434,4,downLeft,high,6.371835206149628,0,0,1,0,0.08150587827405845,0.014159437169098853,0.6751720947941295,0.2291625897627131
435,4,downRight,lowB,6.444389901260497,0,0,0,1,0.028986649749717222,0.005035644723607971,0.24011736879607765,0.7258603367305971
436,4,downLeft,high,6.389619575433185,0,0,1,0,0.010308776268719837,0.0017908704618387482,0.7297562807980664,0.2581440724713751
437,4,downRight,lowB,6.430654567618986,0,0,0,1,0.0036662004431732573,0.0006369029562491859,0.25952962120135137,0.7361672753992263
438,4,downLeft,high,6.40754547667702,0,0,1,0,0.001303842991559358,0.00022650737969203105,0.736660030236024,0.2618096193927247
439,4,downRight,lowB,6.293860615961895,0,0,0,1,0.0004636971090339583,8.055480438824781e-05,0.2619848621134854,0.7374708859730925
440,4,midLeft,lowC,6.163342744828,1,0,0,0,0.6445261453829492,2.8648411009176347e-05,0.09317197236102401,0.2622732338450177
441,4,downLeft,high,6.4205036938930915,0,0,1,0,0.22921848124783845,1.0188485461339329e-05,0.6774968017397082,0.09327452852699208
442,4,midLeft,lowC,6.371729613960596,1,0,0,0,0.7258802139092453,3.6234203692020864e-06,0.24094412469919968,0.03317203797118595
443,4,downRight,lowB,6.391647326208554,0,0,0,1,0.25815114156660707,1.2886287389590764e-06,0.08568907052843572,0.6561584992762183
444,4,downLeft,high,6.225098065570328,0,0,1,0,0.09180855272695787,4.582863310549123e-07,0.674835591786195,0.233355397200516
445,4,midLeft,lowC,6.428864036072004,1,0,0,0,0.6770119168672125,1.6298438400607684e-07,0.23999769528249465,0.08299022486590879
446,4,downLeft,high,6.597515231931291,0,0,1,0,0.24077168084281048,5.7963564762435395e-08,0.7297137202576978,0.029514540935926876
447,4,downLeft,high,6.846517311322761,0,0,1,0,0.08562774280861363,2.061409048761244e-08,0.9038757217399642,0.010496514837331668
448,4,downLeft,high,7.05094079599416,0,0,1,0,0.030452544555208322,7.331169647227532e-09,0.965814480558087,0.0037329675555349733
449,4,downLeft,high,7.172142763877908,0,0,1,0,0.010830105284448319,2.6072481067611347e-09,0.9878423041434758,0.0013275879648276855
450,4,midRight,lowA,6.313393014453631,0,1,0,0,0.003851605249590711,0.6443612376437927,0.35131501536465526,0.0004721417419613048
451,4,downLeft,high,6.553225859647283,0,0,1,0,0.0013697801276204681,0.22915983366342896,0.769302474303745,0.00016791190520561026
452,4,downRight,lowB,6.244703983738083,0,0,0,1,0.00048714691055718384,0.08149811983830202,0.2735937805522787,0.6444209526988621
453,4,midRight,lowA,6.3931925423100875,0,1,0,0,0.00017324832480790825,0.673345127265774,0.09730055375765484,0.22918107065176324
454,4,downLeft,high,6.341302860682965,0,0,1,0,6.161381997561321e-05,0.2394676283237343,0.6789650853217211,0.08150567253456908
455,4,midLeft,lowC,6.283951126249526,1,0,0,0,0.6443831489792915,0.08516397118347271,0.24146630325645613,0.02898657658077966
456,4,downLeft,high,6.494571228549621,0,0,1,0,0.22916762618368763,0.030287609387997252,0.7302360141813058,0.01030875024700937
457,4,downLeft,high,6.891445266389199,0,0,1,0,0.08150089116056969,0.010771447945559426,0.9040614697050265,0.0036661911888443283
458,4,downRight,lowB,6.206325647547866,0,0,0,1,0.02898487613884372,0.0038307444261307675,0.32151930301811005,0.6456650764169155
459,4,downLeft,high,6.359287451799329,0,0,1,0,0.01030814550394224,0.0013623612101640995,0.7587059640136704,0.22962352927222335
460,4,midRight,lowA,6.268424780058029,0,1,0,0,0.0036659761187678302,0.6448457451724823,0.2698252507375963,0.08166302797115363
461,4,midRight,lowA,6.840832542708052,0,1,0,0,0.0013037632131052378,0.8736933800382878,0.09596031847496442,0.029042538273642518
462,4,downLeft,high,6.405245223373014,0,0,1,0,0.0004636687367231984,0.31071923316575023,0.6784884457032762,0.010328652394250366
463,4,midLeft,lowC,6.23395978922016,1,0,0,0,0.6445261352926557,0.11050380381144803,0.2412967917320205,0.0036732691638758017
464,4,downLeft,high,6.446772617996239,0,0,1,0,0.22921847765933895,0.039299436125619897,0.7301757293123932,0.001306356902648007
465,4,downRight,lowB,6.294935889730835,0,0,0,1,0.08151897591648144,0.013976402861452231,0.2596787933522476,0.6448258278698188
466,4,downLeft,high,6.4084724559091075,0,0,1,0,0.028991307779070462,0.004970550628798084,0.736713081635285,0.22932505995684643
467,4,downLeft,high,6.852716193714227,0,0,1,0,0.01031043284451836,0.0017677204784635045,0.9063649659640632,0.08155688071295492
468,4,downLeft,high,7.026328608720346,0,0,1,0,0.0036667895857415292,0.0006286699247915817,0.9666997522954561,0.029004788194010797
469,4,downLeft,high,7.117556987419787,0,0,1,0,0.0013040525134937358,0.00022357939456637502,0.9881571410893236,0.010315227002616289
470,4,downLeft,high,6.8980483065716625,0,0,1,0,0.00046377162315558126,7.951349937924718e-05,0.9957882203032667,0.0036684945741984627
471,4,downLeft,high,7.15513735383649,0,0,1,0,0.00016493516650500722,2.8278082583574503e-05,0.9985021278774314,0.0013046588734799722
472,4,downLeft,high,6.980783768526182,0,0,1,0,5.8657338637789974e-05,1.0056782318049585e-05,0.999467298610773,0.00046398726827119087
473,4,midRight,lowA,6.271150376143293,0,1,0,0,2.0860823370641904e-05,0.6443648132981804,0.35544931402018176,0.00016501185826723073
474,4,downRight,lowB,6.444152745795227,0,0,0,1,7.418917424609489e-06,0.22916110530473333,0.1264115544480866,0.6444199213297555
475,4,downLeft,high,6.4455141475129105,0,0,1,0,2.6384546177901253e-06,0.08149857208324285,0.6893180856052097,0.22918070385692968
476,4,downLeft,high,6.747910618281427,0,0,1,0,9.383367372503767e-07,0.028984051385051245,0.8895094681901035,0.08150554208810812
477,4,downRight,lowB,6.263176592370618,0,0,0,1,3.337089167791476e-07,0.010307852189523469,0.3163440471960439,0.6733477669055158
478,4,downRight,lowB,6.916432528129935,0,0,0,1,1.186798264599944e-07,0.0036658718047906857,0.11250420571688108,0.8838298037985017
479,4,downLeft,high,6.5502276735457565,0,0,1,0,4.220714670892637e-08,0.001303726115011413,0.6843720933018922,0.31432413837594975
480,4,downLeft,high,6.720060453283534,0,0,1,0,1.5010497457285533e-08,0.0004636555432029903,0.8877504816041422,0.11178584784215745
481,4,downRight,lowB,6.456506714063604,0,0,0,1,5.3383147519783346e-09,0.00016489388397422574,0.3157184833819805,0.6841166173957305
482,4,midLeft,lowC,6.222545867458059,1,0,0,0,0.6443612386150659,5.8642656969597645e-05,0.11228173097569269,0.24329838775227186
483,4,downLeft,high,6.44764018662643,0,0,1,0,0.22915983400885137,2.0855602000323048e-05,0.6842929726600742,0.08652633772907423
484,4,downLeft,high,6.9813976969565985,0,0,1,0,0.08149811996114761,7.417060502926647e-06,0.8877223432369358,0.030772119741413716
485,4,downLeft,high,7.159439054529483,0,0,1,0,0.028983890592908443,2.6377942244593254e-06,0.9600697130044207,0.010943758608446482
486,4,downLeft,high,7.018457037025866,0,0,1,0,0.010307795005604657,9.381018757829304e-07,0.9857992421153391,0.00389202477718047
487,4,downLeft,high,7.191142339365937,0,0,1,0,0.0036658514679725196,3.3362539093732206e-07,0.9949496600282115,0.001384154878424991
488,4,midLeft,lowC,6.294017693977611,1,0,0,0,0.6456649555990047,1.1865012143290534e-07,0.3538426666217179,0.0004922591291558121
489,4,downLeft,high,6.476476398589947,0,0,1,0,0.22962348630469098,4.2196582449829125e-08,0.7702014050708186,0.00017506642790795905
490,4,midRight,lowA,6.18299495932564,0,1,0,0,0.08166301269023354,0.6443612517232946,0.2739134751785582,6.226040791363708e-05
491,4,midRight,lowA,6.703526466654659,0,1,0,0,0.029042532839155,0.8735210753871998,0.09741424955917327,2.2142214471928748e-05
492,4,midRight,lowA,6.731146557107775,0,1,0,0,0.010328650461535947,0.9550191916692836,0.03464428323940934,7.874629771153556e-06
493,4,downLeft,high,6.354408243761619,0,0,1,0,0.0036732684765276354,0.3396418442372201,0.6566820867626592,2.8005235931280545e-06
494,4,downLeft,high,6.791418138515234,0,0,1,0,0.0013063566582003552,0.12078980544383369,0.8779028419232188,9.959747472061732e-07
495,4,midLeft,lowC,6.267808869743508,1,0,0,0,0.6448258277828837,0.042957537025293036,0.312216280984596,3.5420722735794595e-07
496,4,midLeft,lowC,6.7107322855593114,1,0,0,0,0.8736862966424832,0.015277365341378048,0.11103621204631853,1.259698202836382e-07
497,4,downRight,lowB,6.306323813032371,0,0,0,1,0.3107167140356265,0.005433223316237067,0.03948878113183117,0.6443612815163053
498,4,midRight,lowA,6.387928554680189,0,1,0,0,0.1105029079111263,0.6462935015373835,0.014043741285295105,0.2291598492661951
499,4,downRight,lowB,6.432840600993628,0,0,0,1,0.03929911750873745,0.22984702160488285,0.00499449878257502,0.7258593621038048
500,5,midRight,lowA,6.45226692040111,0,1,0,0,0.013976289548938196,0.7261037472244982,0.001776237370255656,0.25814372585630796
501,5,downRight,lowB,6.409631208122413,0,0,0,1,0.004970510330475729,0.2582306386783963,0.0006316988616555616,0.7361671521294724
502,5,midLeft,lowC,6.436344203166036,1,0,0,0,0.6461289428633722,0.09183682498147921,0.00022465660192674445,0.2618095755532219
503,5,downLeft,high,6.39941357189946,0,0,1,0,0.22978849816156988,0.03266073486029153,0.6444411333126269,0.0931096336655117
504,5,downLeft,high,6.73585149793255,0,0,1,0,0.08172169730294107,0.011615423353642605,0.873549484376839,0.03311339496657727
505,5,downRight,lowB,6.413359523928322,0,0,0,1,0.02906340336224207,0.00413089479650311,0.3106680582906708,0.656137643550584
506,5,downLeft,high,6.445089899566889,0,0,1,0,0.010336072828555712,0.0014691063166823877,0.7548468407587179,0.23334798009604407
507,5,downLeft,high,6.990649785799,0,0,1,0,0.0036759081579551805,0.0005224711535968227,0.9128140336324008,0.08298758705604722
508,5,downLeft,high,6.9603908449480825,0,0,1,0,0.0013072954312387097,0.00018581099491644926,0.9689932907453549,0.02951360282848993
509,5,downLeft,high,7.146350395941669,0,0,1,0,0.00046492493041183365,6.608159243655265e-05,0.9889728122671887,0.010496181209962967
510,5,downLeft,high,7.003371615039474,0,0,1,0,0.00016534532727130664,2.350117580993629e-05,0.9960783045922086,0.0037328489047101718
511,5,midLeft,lowC,6.188970917413524,1,0,0,0,0.6444200399242597,8.357929100752575e-06,0.35424405637864453,0.0013275457679950906
512,5,midLeft,lowC,6.765587130871369,1,0,0,0,0.8735419827502867,2.9724035690023677e-06,0.1259829181110124,0.0004721267351319462
513,5,downLeft,high,6.403670559726161,0,0,1,0,0.3106653904214811,1.0571019292593023e-06,0.6891656459083942,0.00016790656819537633
514,5,midRight,lowA,6.285893096539765,0,1,0,0,0.11048465524446438,0.644361612662977,0.24509401800829844,5.971408426017119e-05
515,5,midRight,lowA,6.8199235647390894,0,1,0,0,0.039292626152939186,0.873521203751342,0.08716493345264184,2.123664307689076e-05
516,5,midRight,lowA,6.912683664173886,0,1,0,0,0.01397398097119007,0.9550192373205484,0.030999229134781398,7.552573480157381e-06
517,5,downLeft,high,6.211912032670953,0,0,1,0,0.004969689310740441,0.3396418604725795,0.655385764228788,2.6859878920905215e-06
518,5,downRight,lowB,6.373287890211894,0,0,0,1,0.0017674141603746907,0.12078981121775681,0.23308058266390214,0.6443621919579664
519,5,downRight,lowB,6.7112980266625595,0,0,0,1,0.0006285609862053047,0.04295753907872392,0.08289249016397512,0.8735214097710957
520,5,downLeft,high,6.311106698528216,0,0,1,0,0.0002235406517822776,0.015277366071657666,0.6738410194039556,0.3106580738726046
521,5,downLeft,high,6.711359196479148,0,0,1,0,7.949972094342461e-05,0.005433223575952807,0.8840052235070334,0.11048205319607043
522,5,downLeft,high,6.947127803472279,0,0,1,0,2.827318243769858e-05,0.0019322649131943174,0.9587477611407016,0.039291700763666365
523,5,downLeft,high,7.013617037174892,0,0,1,0,1.0055039636230361e-05,0.0006871883040644217,0.9853291047894058,0.01397365186689353
524,5,downLeft,high,7.12344398963546,0,0,1,0,3.5759618609949946e-06,0.00024439079860031943,0.9947824609710433,0.0049695722684954275
525,5,downLeft,high,7.156936385336968,0,0,1,0,1.2717506537930294e-06,8.691484137207127e-05,0.9981444408723588,0.001767372535615422
526,5,midRight,lowA,6.379780212554576,0,1,0,0,4.522838297198666e-07,0.6443921470032508,0.35497885453009215,0.0006285461828273965
527,5,downLeft,high,6.427472596015531,0,0,1,0,1.6084966185467393e-07,0.2291708262298005,0.7706054775334104,0.00022353538712726587
528,5,downLeft,high,6.949034628402019,0,0,1,0,5.720437481655668e-08,0.08150202922101171,0.9184184157259854,7.949784862802713e-05
529,5,midRight,lowA,6.37935446994725,0,1,0,0,2.034409311416291e-08,0.673346517593806,0.326625189545531,2.8272516569766146e-05
530,5,midLeft,lowC,6.367877344840451,1,0,0,0,0.6443612439517024,0.23946812277827617,0.11616057846719371,1.0054802827782361e-05
531,5,downLeft,high,6.268777592905785,0,0,1,0,0.22915983590676614,0.08516414703067449,0.6856724411849167,3.575877642731413e-06
532,5,downLeft,high,6.690581524682023,0,0,1,0,0.08149812063611969,0.03028767192607862,0.8882129357170991,1.2717207025139232e-06
533,5,midLeft,lowC,6.376758780967787,1,0,0,0,0.6733451275495089,0.010771470186525342,0.3158829499907879,4.5227317788400657e-07
534,5,downLeft,high,6.452713317503295,0,0,1,0,0.23946762842464142,0.0038307523358803797,0.7567014583936046,1.6084587364894198e-07
535,5,downLeft,high,6.824372838996212,0,0,1,0,0.0851639712193592,0.0013623640231776694,0.9134736075544355,5.7203027583755114e-08
536,5,downLeft,high,6.833091972822237,0,0,1,0,0.030287609400759877,0.00048450945634476606,0.9692278607992814,2.0343613985955508e-08
537,5,downRight,lowB,6.364864599917952,0,0,0,1,0.010771447950098309,0.00017231034385358727,0.3446949977545162,0.6443612439515319
538,5,downRight,lowB,6.882592687305948,0,0,0,1,0.00383074442774497,6.128023758903507e-05,0.12258690271140626,0.8735210726232597
539,5,downRight,lowB,6.903873059258498,0,0,0,1,0.0013623612107381724,2.1793627909880157e-05,0.04359665447503261,0.9550191906863194
540,5,midLeft,lowC,6.453034068478731,1,0,0,0,0.6448457451726864,7.750658877329366e-06,0.0155046602807963,0.33964184388763996
541,5,midRight,lowA,6.280725951630552,0,1,0,0,0.22933214332180624,0.644363993151292,0.005514058207392359,0.12078980531950945
542,5,downLeft,high,6.460048117809102,0,0,1,0,0.08155939983210911,0.22916081362870822,0.6463222495581041,0.042957536981078515
543,5,downRight,lowB,6.379552521998685,0,0,0,1,0.02900568409043136,0.081498468351942,0.22985724551541875,0.6596386020422078
544,5,downRight,lowB,6.910017942997198,0,0,0,1,0.010315545618111328,0.0289840144941797,0.0817461465268429,0.8789542933608661
545,5,midRight,lowA,6.254054890686983,0,1,0,0,0.0036686078862190816,0.6546690757862537,0.029072098453993757,0.31259021787353336
546,5,downLeft,high,6.360514182456797,0,0,1,0,0.0013046991716268502,0.2328257004725397,0.6547004018567871,0.11116919849904627
547,5,downLeft,high,6.8150703663319625,0,0,1,0,0.00046400159985430915,0.08280184417665601,0.8771980779540769,0.03953607626941272
548,5,downRight,lowB,6.427552470733802,0,0,0,1,0.0001650169551337268,0.02944754546057453,0.31196563959820356,0.6584217979860881
549,5,midLeft,lowC,6.29654488424587,1,0,0,0,0.6444199231423987,0.010472688649331773,0.11094707425363429,0.23416031395463516
550,5,midLeft,lowC,6.839269290522523,1,0,0,0,0.8735419412181301,0.003724494039500932,0.03945708027747913,0.08327648446488983
551,5,downLeft,high,6.263105980503949,0,0,1,0,0.31066537565103625,0.0013245744540646767,0.6583937039492125,0.029616345945686504
552,5,downLeft,high,6.7307385930946655,0,0,1,0,0.11048464999152163,0.000471070020720407,0.8785115593426593,0.010532720645098644
553,5,midLeft,lowC,6.317150143382203,1,0,0,0,0.6836538610013433,0.00016753075958891275,0.3124327644948348,0.003745843744232899
554,5,midLeft,lowC,6.801745436364519,1,0,0,0,0.8874950503570247,5.9580432152137204e-05,0.11111320197417113,0.00133216723665202
555,5,downLeft,high,6.319811968586068,0,0,1,0,0.31562764212915173,2.1189111206479324e-05,0.6838773984511122,0.00047377030852964984
556,5,midLeft,lowC,6.3953872905774745,1,0,0,0,0.7566106610214358,7.5356693045477094e-06,0.2432133122226538,0.0001684910866059012
557,5,midRight,lowA,6.384454384520611,0,1,0,0,0.26908007977273385,0.6443639166926662,0.08649608157293517,5.992196166480666e-05
558,5,downLeft,high,6.506014483292857,0,0,1,0,0.09569530679458602,0.22916078643705712,0.6751225961960169,2.1310572339989893e-05
559,5,midRight,lowA,6.522609281534332,0,1,0,0,0.034032960560456495,0.7258596953980911,0.24009976517586062,7.578865591856414e-06
560,5,midRight,lowA,6.632748621525517,0,1,0,0,0.012103440004595033,0.90250508110523,0.0853887835517888,2.6953383861792758e-06
561,5,downLeft,high,6.464113536425982,0,0,1,0,0.004304452434709561,0.32096579090128996,0.6747287980971902,9.585668102911963e-07
562,5,downLeft,high,6.671372111745074,0,0,1,0,0.0015308301404925256,0.11414787693242781,0.8843209520235648,3.409035149365184e-07
563,5,midLeft,lowC,6.580210954264305,1,0,0,0,0.6449056592545159,0.04059540978367959,0.3144988097233,1.212385044510031e-07
564,5,downRight,lowB,6.300227963633656,0,0,0,1,0.22935345109177135,0.014437301330452505,0.11184796774411015,0.644361279833666
565,5,downLeft,high,6.450296432957064,0,0,1,0,0.08156697770106783,0.005134463990312576,0.6841387096408362,0.22915984866778333
566,5,downRight,lowB,6.659724559919397,0,0,0,1,0.029008379074376166,0.0018260144236381505,0.24330624461099942,0.7258593618909863
567,5,downLeft,high,6.373643763561215,0,0,1,0,0.010316504058868529,0.0006494015113604058,0.7308903686491496,0.2581437257806215
568,5,midLeft,lowC,6.280506625315668,1,0,0,0,0.6480301854614589,0.00023095235037461531,0.25993294680216533,0.09180591538600119
569,5,downLeft,high,6.546218150583241,0,0,1,0,0.23046465372785524,8.213560826463324e-05,0.736803468453898,0.03264974220998213
570,5,midRight,lowA,6.490241887456143,0,1,0,0,0.08196216443232202,0.644390447322699,0.26203587430389763,0.011611513941081363
571,5,midLeft,lowC,6.464790596935912,1,0,0,0,0.6735101595112996,0.22917022175751112,0.0931901142733346,0.004129504457854666
572,5,downRight,lowB,6.310781003203055,0,0,0,1,0.23952632018743486,0.08150181424723427,0.03314201699041171,0.6458298485749191
573,5,midRight,lowA,6.49914776477099,0,1,0,0,0.08518484428529399,0.6733464411407977,0.011786585935188967,0.22968212863871929
574,5,downLeft,high,6.342818404940683,0,0,1,0,0.030295032672114863,0.2394680955886228,0.6485530035618788,0.08168386817738343
575,5,midLeft,lowC,6.301513784337899,1,0,0,0,0.6551353246696967,0.0851641373609798,0.2306505881105108,0.02904994985881266
576,5,midRight,lowA,6.4731441922547885,0,1,0,0,0.23299151664882967,0.6746489052037146,0.08202828990622152,0.010331288241234245
577,5,downLeft,high,6.287945018982743,0,0,1,0,0.08286081483652416,0.23993130229717968,0.6735336762930588,0.0036742065732373527
578,5,downLeft,high,6.667850590989298,0,0,1,0,0.02946851771312005,0.08532887162195557,0.8838959203831703,0.0013066902817540395
579,5,downLeft,high,6.909753560074698,0,0,1,0,0.010480147195290331,0.03034625437600419,0.9587088887129079,0.00046470971579750395
580,5,downLeft,high,6.964564172705374,0,0,1,0,0.003727146587561526,0.010792304376566985,0.9853152802472595,0.00016526878861202588
581,5,downLeft,high,7.207140234672089,0,0,1,0,0.0013255178029764965,0.003838161781460802,0.9947775444279714,5.8775987591334116e-05
582,5,downLeft,high,7.020267790094693,0,0,1,0,0.00047140551216075135,0.0013649991092405068,0.9981426923590611,2.090301953774522e-05
583,5,downLeft,high,7.0852788287395,0,0,1,0,0.00016765007334984896,0.000485446595093299,0.9993394694075396,7.433924017293415e-06
584,5,downLeft,high,7.186312891225322,0,0,1,0,5.962286475051926e-05,0.00017264362671914055,0.9997650897169865,2.6437915438533352e-06
585,5,downLeft,high,7.0419444080582565,0,0,1,0,2.120420188329082e-05,6.1398765895164e-05,0.9999164567974665,9.40234755035232e-07
586,5,downRight,lowB,6.286052519532068,0,0,0,1,7.5410361341860596e-06,2.1835781170085937e-05,0.35560905208221605,0.6443615711004796
587,5,downLeft,high,6.6218483049909125,0,0,1,0,2.6818847646377073e-06,7.765650210657315e-06,0.7708296002114721,0.22915995225355268
588,5,midLeft,lowC,6.302419247135097,1,0,0,0,0.6443621904987351,2.761766237009998e-06,0.27413688572148087,0.08149816201354695
589,5,downLeft,high,6.5372746065429395,0,0,1,0,0.22916017253558224,9.821911290082116e-07,0.741854939724917,0.02898390554837174
590,5,downRight,lowB,6.274227266559382,0,0,0,1,0.08149824035437553,3.4930523842845174e-07,0.2638323732994847,0.6546690370409013
591,5,downLeft,high,6.529759683462706,0,0,1,0,0.02898393340940713,1.2422648300312375e-07,0.7381902556709193,0.23282568669319048
592,5,downLeft,high,6.724934904937283,0,0,1,0,0.010307810232811299,4.417975278228293e-08,0.9068903063112506,0.08280183927618529
593,5,downRight,lowB,6.444342543637539,0,0,0,1,0.003665856883357458,1.5712032641659475e-08,0.32252534697027846,0.6738087804343313
594,5,downLeft,high,6.460874744706065,0,0,1,0,0.0013037208083713533,5.587807857348907e-09,0.7590637522406283,0.23963252136319246
595,5,midRight,lowA,6.268592530354127,0,1,0,0,0.00046365365595608227,0.6443612387037952,0.26995249410014893,0.08522261354009966
596,5,downLeft,high,6.526103121231318,0,0,1,0,0.00016489321279606933,0.22915983404040696,0.7403668078636128,0.03030846488318409
597,5,midRight,lowA,6.60423004743835,0,1,0,0,5.864241827262816e-05,0.7258593566889242,0.26330313592472776,0.010778864968075334
598,5,downLeft,high,6.680714370418471,0,0,1,0,2.085551711042802e-05,0.25814372393056656,0.7380020383454774,0.00383338220684557
599,5,downLeft,high,6.887646137228563,0,0,1,0,7.4170303127893646e-06,0.09180591472804994,0.906823368934402,0.0013632993072353245
600,6,midLeft,high,6.411829248134776,1,0,0,0,0.6443638745000418,0.03264974197598916,0.3225015414443586,0.0004848420796103492
601,6,midLeft,high,6.77338492888269,1,0,0,0,0.8735220081482786,0.011611513857864391,0.11469404935627664,0.00017242863758039855
602,6,midLeft,high,6.907676398125943,1,0,0,0,0.9550195233952801,0.004129504428259484,0.040789649869036715,6.132230742374242e-05
603,6,downLeft,lowA,6.319957261636721,0,0,1,0,0.3396419622118432,0.0014686118478397158,0.6588676173507431,2.180858957386702e-05
604,6,downLeft,lowA,6.751936417669489,0,0,1,0,0.12078984740018273,0.0005222953013091326,0.8786801013186831,7.755979825006317e-06
605,6,midLeft,high,6.324723012859369,1,0,0,0,0.6873187886631513,0.0001857484550263346,0.3124927045547493,2.7583270730166033e-06
606,6,midLeft,high,6.721115616259555,1,0,0,0,0.8887984406981934,6.605935082737639e-05,0.11113451898295026,9.809680289788716e-07
607,6,midRight,lowC,6.418878792539465,0,1,0,0,0.31609117825816047,0.6443847299823857,0.039523742889197064,3.4887025664664534e-07
608,6,midLeft,high,6.521855511355905,1,0,0,0,0.7567755124370936,0.2291681884496728,0.01405617504144693,1.2407178662019127e-07
609,6,midLeft,high,6.840620449577748,1,0,0,0,0.9134999440428782,0.08150109112414927,0.004998920708235823,4.41247367519724e-08
610,6,midLeft,high,7.018822395609786,1,0,0,0,0.9692372270754603,0.028984947253643867,0.001777809978428995,1.5692466808679073e-08
611,6,downLeft,lowA,6.386525982376063,0,0,1,0,0.3446983287653931,0.010308170795121814,0.6449934948586357,5.580849488705147e-09
612,6,midLeft,high,6.433413201890779,1,0,0,0,0.7669493240645492,0.0036659851132916556,0.22938468883739271,1.984766410234149e-09
613,6,downLeft,lowA,6.434255575547918,0,0,1,0,0.27275690911139094,0.0013037664119065675,0.7259393237708426,7.058598715421971e-10
614,6,midLeft,high,6.480501639745761,1,0,0,0,0.7413641665499445,0.0004636698743409472,0.2581721633246834,2.510311317666789e-10
615,6,downLeft,lowA,6.416919585454489,0,0,1,0,0.2636578353344848,0.00016489898068240515,0.7361772655955564,8.92764012471454e-11
616,6,midLeft,high,6.453862969331695,1,0,0,0,0.7381281832049008,5.864446955659138e-05,0.2618131722937925,3.1750148929931465e-11
617,6,midLeft,high,6.95691084214496,1,0,0,0,0.9068682309362018,2.0856246626519843e-05,0.09311091280588008,1.1291583699506044e-11
618,6,downRight,lowB,6.205519390453826,0,0,0,1,0.3225174961111972,7.417289756990056e-06,0.033113849878475946,0.64436123672057
619,6,downLeft,lowA,6.4524069282195375,0,0,1,0,0.11469972345425969,2.637875756090914e-06,0.6561378053348891,0.22915983333509515
620,6,midRight,lowC,6.343234351493681,0,1,0,0,0.040791667798226156,0.6443621748474258,0.23334803763281425,0.08149811972153378
621,6,midLeft,high,6.335337482336474,1,0,0,0,0.6588683350045845,0.22916016696936997,0.08298760751835302,0.028983890507692477
622,6,downRight,lowB,6.408564696173453,0,0,0,1,0.23431911982765352,0.08149823837481468,0.02951361010567906,0.6546690316918528
623,6,downRight,lowB,6.7080333148885085,0,0,0,1,0.08333296198917223,0.028983932705398556,0.010496183798013509,0.8771869215074157
624,6,downLeft,lowA,6.430705890256436,0,0,1,0,0.029636431542575607,0.010307809982438559,0.6480940865416754,0.31196167193331037
625,6,midLeft,high,6.288362396792963,1,0,0,0,0.6549011005784903,0.003665856794315206,0.23048737942899594,0.11094566319819854
626,6,midLeft,high,6.73452016154004,1,0,0,0,0.8772694541992561,0.0013037207767044767,0.08197024657257043,0.039456578451469035
627,6,midRight,lowC,6.2549377325127535,0,1,0,0,0.3119910237577669,0.6448248903612483,0.02915179711710806,0.014032288763876705
628,6,midRight,lowC,6.852519734650291,0,1,0,0,0.11095610184474836,0.8736859632590122,0.01036750907421823,0.004990425822021303
629,6,downLeft,lowA,6.251825580416673,0,0,1,0,0.03946029083881836,0.3107165954715412,0.6480483248220391,0.0017747888676014297
630,6,midLeft,high,6.450862038788456,1,0,0,0,0.6583948457492765,0.11050286574514162,0.23047110478761873,0.0006311837179629996
631,6,midLeft,high,6.968474434677487,1,0,0,0,0.8785119654110219,0.03929910251287881,0.08196445867923816,0.0002244733968610084
632,6,midLeft,high,6.917667886454168,1,0,0,0,0.9567941456250394,0.013976284215829578,0.029149738717881353,7.983144124968316e-05
633,6,downLeft,lowA,6.22960774241809,0,0,1,0,0.3402730866669301,0.004970508433815576,0.6547280137442171,2.8391155037172377e-05
